phase,client_observed_ms,server_internal_ms,socket_transfer_overhead_ms,status,decision,reason_code
spike,13.465,2.000,11.465,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,14.449,1.000,13.449,200,ALLOW,OK_ALLOW
spike,13.244,2.000,11.244,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,19.647,2.000,17.647,200,ALLOW,OK_ALLOW
spike,11.636,1.000,10.636,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,10.324,1.000,9.324,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,10.798,1.000,9.798,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,15.285,1.000,14.285,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,11.676,2.000,9.676,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,10.793,2.000,8.793,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,12.343,2.000,10.343,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,13.173,1.000,12.173,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,12.629,2.000,10.629,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,12.485,2.000,10.485,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,22.136,3.000,19.136,200,ALLOW,OK_ALLOW
spike,12.362,3.000,9.362,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,18.103,3.000,15.103,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,18.083,2.000,16.083,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,13.239,3.000,10.239,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,14.843,3.000,11.843,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,14.000,2.000,12.000,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,14.391,2.000,12.391,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,19.263,2.000,17.263,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,13.789,1.000,12.789,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,12.886,1.000,11.886,200,REFUSE,ERR_COST_LIMIT
spike,13.960,2.000,11.960,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,13.608,2.000,11.608,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,13.900,2.000,11.900,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,13.728,2.000,11.728,200,REFUSE,ERR_COST_LIMIT
spike,13.886,2.000,11.886,200,REFUSE,ERR_COST_LIMIT
spike,13.883,1.000,12.883,200,REFUSE,ERR_COST_LIMIT
spike,13.282,1.000,12.282,200,REFUSE,ERR_COST_LIMIT
spike,14.067,1.000,13.067,200,REFUSE,ERR_COST_LIMIT
spike,13.794,1.000,12.794,200,REFUSE,ERR_COST_LIMIT
spike,13.679,1.000,12.679,200,REFUSE,ERR_COST_LIMIT
spike,14.654,1.000,13.654,200,REFUSE,ERR_COST_LIMIT
spike,21.009,2.000,19.009,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,12.459,2.000,10.459,200,REFUSE,ERR_COST_LIMIT
spike,14.286,2.000,12.286,200,REFUSE,ERR_COST_LIMIT
spike,12.950,2.000,10.950,200,REFUSE,ERR_COST_LIMIT
spike,20.405,2.000,18.405,200,REFUSE,ERR_COST_LIMIT
spike,12.996,2.000,10.996,200,REFUSE,ERR_COST_LIMIT
spike,14.188,2.000,12.188,200,REFUSE,ERR_COST_LIMIT
spike,14.011,2.000,12.011,200,REFUSE,ERR_COST_LIMIT
spike,14.851,2.000,12.851,200,REFUSE,ERR_COST_LIMIT
spike,13.697,1.000,12.697,200,REFUSE,ERR_COST_LIMIT
spike,13.160,0.000,13.160,200,REFUSE,ERR_TYPE_MISMATCH
spike,12.927,1.000,11.927,200,REFUSE,ERR_TYPE_MISMATCH
spike,12.039,1.000,11.039,200,REFUSE,ERR_TYPE_MISMATCH
spike,19.372,2.000,17.372,200,REFUSE,ERR_COST_LIMIT
spike,13.035,2.000,11.035,200,REFUSE,ERR_TYPE_MISMATCH
spike,13.370,1.000,12.370,200,REFUSE,ERR_TYPE_MISMATCH
spike,12.171,1.000,11.171,200,REFUSE,ERR_TYPE_MISMATCH
spike,13.072,1.000,12.072,200,REFUSE,ERR_TYPE_MISMATCH
spike,12.789,1.000,11.789,200,REFUSE,ERR_TYPE_MISMATCH
spike,17.834,2.000,15.834,200,REFUSE,ERR_COST_LIMIT
spike,9.527,0.000,9.527,400,REFUSE,ERR_RUNTIME_ERROR
spike,10.067,0.000,10.067,400,REFUSE,ERR_RUNTIME_ERROR
spike,12.278,1.000,11.278,200,REFUSE,ERR_TYPE_MISMATCH
spike,10.647,0.000,10.647,400,REFUSE,ERR_RUNTIME_ERROR
spike,10.455,0.000,10.455,400,REFUSE,ERR_RUNTIME_ERROR
spike,10.464,0.000,10.464,400,REFUSE,ERR_RUNTIME_ERROR
spike,19.699,3.000,16.699,200,REFUSE,ERR_TYPE_MISMATCH
spike,13.642,3.000,10.642,200,REFUSE,ERR_TYPE_MISMATCH
spike,15.136,3.000,12.136,200,REFUSE,ERR_TYPE_MISMATCH
spike,14.797,3.000,11.797,200,REFUSE,ERR_TYPE_MISMATCH
spike,14.068,4.000,10.068,200,REFUSE,ERR_TYPE_MISMATCH
spike,15.160,4.000,11.160,200,REFUSE,ERR_TYPE_MISMATCH
spike,9.988,0.000,9.988,400,REFUSE,ERR_RUNTIME_ERROR
spike,14.802,0.000,14.802,400,REFUSE,ERR_RUNTIME_ERROR
spike,9.967,0.000,9.967,400,REFUSE,ERR_RUNTIME_ERROR
spike,12.502,0.000,12.502,400,REFUSE,ERR_RUNTIME_ERROR
spike,12.769,0.000,12.769,400,REFUSE,ERR_RUNTIME_ERROR
spike,12.047,2.000,10.047,200,REFUSE,ERR_SCHEMA_VALIDATION
spike,12.499,2.000,10.499,200,REFUSE,ERR_SCHEMA_VALIDATION
spike,12.404,2.000,10.404,200,REFUSE,ERR_SCHEMA_VALIDATION
spike,12.944,3.000,9.944,200,REFUSE,ERR_SCHEMA_VALIDATION
spike,14.089,3.000,11.089,200,ALLOW,OK_ALLOW
spike,10.925,2.000,8.925,200,ALLOW,OK_ALLOW
spike,10.211,2.000,8.211,200,ALLOW,OK_ALLOW
spike,10.172,2.000,8.172,200,ALLOW,OK_ALLOW
spike,11.764,2.000,9.764,200,ALLOW,OK_ALLOW
spike,16.207,2.000,14.207,200,REFUSE,ERR_SCHEMA_VALIDATION
spike,10.394,2.000,8.394,200,ALLOW,OK_ALLOW
spike,13.010,3.000,10.010,200,ALLOW,OK_ALLOW
spike,11.373,2.000,9.373,200,ALLOW,OK_ALLOW
spike,11.113,2.000,9.113,200,ALLOW,OK_ALLOW
spike,11.753,3.000,8.753,200,ALLOW,OK_ALLOW
spike,11.033,3.000,8.033,200,ALLOW,OK_ALLOW
spike,13.461,2.000,11.461,200,ALLOW,OK_ALLOW
spike,15.620,2.000,13.620,200,ALLOW,OK_ALLOW
spike,14.945,3.000,11.945,200,ALLOW,OK_ALLOW
spike,18.178,4.000,14.178,200,ALLOW,OK_ALLOW
spike,15.624,5.000,10.624,200,ALLOW,OK_ALLOW
spike,12.636,4.000,8.636,200,ALLOW,OK_ALLOW
spike,12.344,4.000,8.344,200,ALLOW,OK_ALLOW
spike,12.177,4.000,8.177,200,ALLOW,OK_ALLOW
spike,12.540,4.000,8.540,200,ALLOW,OK_ALLOW
spike,15.867,4.000,11.867,200,ALLOW,OK_ALLOW
spike,13.634,4.000,9.634,200,ALLOW,OK_ALLOW
spike,13.505,3.000,10.505,200,ALLOW,OK_ALLOW
spike,16.019,2.000,14.019,200,ALLOW,OK_ALLOW
spike,13.284,2.000,11.284,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,12.882,3.000,9.882,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,13.185,2.000,11.185,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,13.395,2.000,11.395,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,13.857,2.000,11.857,200,ALLOW,OK_ALLOW
spike,10.627,2.000,8.627,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,10.090,2.000,8.090,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,9.572,2.000,7.572,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,10.926,2.000,8.926,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,10.805,2.000,8.805,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,12.285,2.000,10.285,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,16.552,2.000,14.552,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,8.525,2.000,6.525,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,8.200,2.000,6.200,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,14.606,2.000,12.606,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,10.298,2.000,8.298,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,10.150,2.000,8.150,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,9.103,2.000,7.103,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,9.728,3.000,6.728,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,9.392,3.000,6.392,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,12.173,3.000,9.173,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,10.166,4.000,6.166,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,10.029,4.000,6.029,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,10.796,4.000,6.796,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,9.956,4.000,5.956,200,REFUSE,ERR_COST_LIMIT
spike,10.918,4.000,6.918,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,14.748,4.000,10.748,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,11.233,4.000,7.233,200,REFUSE,ERR_COST_LIMIT
spike,12.802,5.000,7.802,200,REFUSE,ERR_COST_LIMIT
spike,13.358,5.000,8.358,200,REFUSE,ERR_COST_LIMIT
spike,12.914,5.000,7.914,200,REFUSE,ERR_COST_LIMIT
spike,10.577,5.000,5.577,200,REFUSE,ERR_COST_LIMIT
spike,14.183,3.000,11.183,200,REFUSE,ERR_COST_LIMIT
spike,10.962,3.000,7.962,200,REFUSE,ERR_COST_LIMIT
spike,10.718,3.000,7.718,200,REFUSE,ERR_COST_LIMIT
spike,5.131,0.000,5.131,200,REFUSE,ERR_WORKER_POOL_SATURATED
spike,10.429,0.000,10.429,200,REFUSE,ERR_WORKER_POOL_SATURATED
spike,13.498,5.000,8.498,200,REFUSE,ERR_COST_LIMIT
spike,11.863,5.000,6.863,200,REFUSE,ERR_COST_LIMIT
spike,12.476,5.000,7.476,200,REFUSE,ERR_COST_LIMIT
spike,13.661,5.000,8.661,200,REFUSE,ERR_COST_LIMIT
spike,14.622,5.000,9.622,200,REFUSE,ERR_COST_LIMIT
spike,12.918,6.000,6.918,200,REFUSE,ERR_COST_LIMIT
spike,10.543,6.000,4.543,200,REFUSE,ERR_COST_LIMIT
spike,10.082,5.000,5.082,200,REFUSE,ERR_TYPE_MISMATCH
spike,7.653,1.000,6.653,200,REFUSE,ERR_TYPE_MISMATCH
spike,7.033,1.000,6.033,200,REFUSE,ERR_TYPE_MISMATCH
spike,9.926,1.000,8.926,200,REFUSE,ERR_TYPE_MISMATCH
spike,6.489,2.000,4.489,200,REFUSE,ERR_TYPE_MISMATCH
spike,7.221,2.000,5.221,200,REFUSE,ERR_TYPE_MISMATCH
spike,6.736,2.000,4.736,200,REFUSE,ERR_TYPE_MISMATCH
spike,8.985,2.000,6.985,200,REFUSE,ERR_TYPE_MISMATCH
spike,16.738,7.000,9.738,200,REFUSE,ERR_COST_LIMIT
spike,17.398,7.000,10.398,200,REFUSE,ERR_COST_LIMIT
spike,12.401,7.000,5.401,200,REFUSE,ERR_TYPE_MISMATCH
spike,14.389,8.000,6.389,200,REFUSE,ERR_COST_LIMIT
spike,13.559,7.000,6.559,200,REFUSE,ERR_TYPE_MISMATCH
spike,13.882,7.000,6.882,200,REFUSE,ERR_TYPE_MISMATCH
spike,8.608,0.000,8.608,400,REFUSE,ERR_RUNTIME_ERROR
spike,10.060,0.000,10.060,400,REFUSE,ERR_RUNTIME_ERROR
spike,9.952,0.000,9.952,400,REFUSE,ERR_RUNTIME_ERROR
spike,12.075,0.000,12.075,400,REFUSE,ERR_RUNTIME_ERROR
spike,12.953,4.000,8.953,200,REFUSE,ERR_TYPE_MISMATCH
spike,13.459,4.000,9.459,200,REFUSE,ERR_TYPE_MISMATCH
spike,15.229,2.000,13.229,200,REFUSE,ERR_TYPE_MISMATCH
spike,12.371,0.000,12.371,400,REFUSE,ERR_RUNTIME_ERROR
spike,10.768,0.000,10.768,400,REFUSE,ERR_RUNTIME_ERROR
spike,14.209,0.000,14.209,400,REFUSE,ERR_RUNTIME_ERROR
spike,11.450,0.000,11.450,400,REFUSE,ERR_RUNTIME_ERROR
spike,18.734,0.000,18.734,400,REFUSE,ERR_RUNTIME_ERROR
spike,16.237,0.000,16.237,400,REFUSE,ERR_RUNTIME_ERROR
spike,15.885,3.000,12.885,200,REFUSE,ERR_SCHEMA_VALIDATION
spike,15.819,4.000,11.819,200,REFUSE,ERR_SCHEMA_VALIDATION
spike,16.023,2.000,14.023,200,REFUSE,ERR_SCHEMA_VALIDATION
spike,14.951,4.000,10.951,200,REFUSE,ERR_SCHEMA_VALIDATION
spike,15.964,4.000,11.964,200,REFUSE,ERR_SCHEMA_VALIDATION
spike,14.994,5.000,9.994,200,ALLOW,OK_ALLOW
spike,14.724,5.000,9.724,200,ALLOW,OK_ALLOW
spike,13.630,4.000,9.630,200,ALLOW,OK_ALLOW
spike,22.380,5.000,17.380,200,ALLOW,OK_ALLOW
spike,23.513,5.000,18.513,200,ALLOW,OK_ALLOW
spike,19.955,2.000,17.955,200,ALLOW,OK_ALLOW
spike,19.910,2.000,17.910,200,ALLOW,OK_ALLOW
spike,18.617,2.000,16.617,200,ALLOW,OK_ALLOW
spike,20.001,3.000,17.001,200,ALLOW,OK_ALLOW
spike,19.267,3.000,16.267,200,ALLOW,OK_ALLOW
spike,24.827,1.000,23.827,200,ALLOW,OK_ALLOW
spike,18.331,2.000,16.331,200,ALLOW,OK_ALLOW
spike,19.733,2.000,17.733,200,ALLOW,OK_ALLOW
spike,17.476,2.000,15.476,200,ALLOW,OK_ALLOW
spike,21.261,2.000,19.261,200,ALLOW,OK_ALLOW
spike,23.720,2.000,21.720,200,ALLOW,OK_ALLOW
spike,30.351,2.000,28.351,200,ALLOW,OK_ALLOW
spike,25.263,2.000,23.263,200,ALLOW,OK_ALLOW
spike,25.305,2.000,23.305,200,ALLOW,OK_ALLOW
spike,33.407,3.000,30.407,200,ALLOW,OK_ALLOW
spike,33.745,3.000,30.745,200,ALLOW,OK_ALLOW
spike,26.943,3.000,23.943,200,ALLOW,OK_ALLOW
spike,26.650,3.000,23.650,200,ALLOW,OK_ALLOW
spike,25.975,3.000,22.975,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,27.167,3.000,24.167,200,ALLOW,OK_ALLOW
spike,26.639,3.000,23.639,200,ALLOW,OK_ALLOW
spike,24.005,1.000,23.005,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,24.009,1.000,23.009,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,23.838,1.000,22.838,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,24.511,1.000,23.511,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,26.514,1.000,25.514,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,35.250,1.000,34.250,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,24.567,1.000,23.567,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,23.824,1.000,22.824,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,25.031,1.000,24.031,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,27.914,1.000,26.914,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,23.591,1.000,22.591,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,21.711,2.000,19.711,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,20.731,2.000,18.731,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,34.818,3.000,31.818,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,21.516,2.000,19.516,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,35.770,3.000,32.770,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,21.312,2.000,19.312,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,22.993,4.000,18.993,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,21.845,2.000,19.845,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,22.678,3.000,19.678,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,22.639,3.000,19.639,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,22.700,3.000,19.700,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,22.287,3.000,19.287,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,25.064,1.000,24.064,200,REFUSE,ERR_COST_LIMIT
spike,23.444,1.000,22.444,200,REFUSE,ERR_COST_LIMIT
spike,31.765,1.000,30.765,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,23.390,1.000,22.390,200,REFUSE,ERR_COST_LIMIT
spike,23.245,1.000,22.245,200,REFUSE,ERR_COST_LIMIT
spike,23.233,1.000,22.233,200,REFUSE,ERR_COST_LIMIT
spike,23.915,1.000,22.915,200,REFUSE,ERR_COST_LIMIT
spike,23.877,1.000,22.877,200,REFUSE,ERR_COST_LIMIT
spike,23.192,1.000,22.192,200,REFUSE,ERR_COST_LIMIT
spike,24.215,1.000,23.215,200,REFUSE,ERR_COST_LIMIT
spike,24.307,1.000,23.307,200,REFUSE,ERR_COST_LIMIT
spike,22.891,2.000,20.891,200,REFUSE,ERR_COST_LIMIT
spike,25.059,2.000,23.059,200,REFUSE,ERR_COST_LIMIT
spike,33.353,2.000,31.353,200,REFUSE,ERR_COST_LIMIT
spike,21.470,2.000,19.470,200,REFUSE,ERR_TYPE_MISMATCH
spike,22.304,3.000,19.304,200,REFUSE,ERR_COST_LIMIT
spike,22.034,2.000,20.034,200,REFUSE,ERR_TYPE_MISMATCH
spike,22.399,2.000,20.399,200,REFUSE,ERR_TYPE_MISMATCH
spike,25.055,3.000,22.055,200,REFUSE,ERR_COST_LIMIT
spike,24.903,3.000,21.903,200,REFUSE,ERR_COST_LIMIT
spike,23.316,4.000,19.316,200,REFUSE,ERR_COST_LIMIT
spike,24.092,4.000,20.092,200,REFUSE,ERR_COST_LIMIT
spike,23.829,4.000,19.829,200,REFUSE,ERR_COST_LIMIT
spike,24.206,4.000,20.206,200,REFUSE,ERR_COST_LIMIT
spike,25.940,1.000,24.940,200,REFUSE,ERR_TYPE_MISMATCH
spike,29.049,1.000,28.049,200,REFUSE,ERR_TYPE_MISMATCH
spike,28.761,1.000,27.761,200,REFUSE,ERR_TYPE_MISMATCH
spike,29.199,1.000,28.199,200,REFUSE,ERR_TYPE_MISMATCH
spike,29.932,1.000,28.932,200,REFUSE,ERR_TYPE_MISMATCH
spike,28.904,1.000,27.904,200,REFUSE,ERR_TYPE_MISMATCH
spike,29.453,2.000,27.453,200,REFUSE,ERR_TYPE_MISMATCH
spike,28.922,1.000,27.922,200,REFUSE,ERR_TYPE_MISMATCH
spike,30.092,1.000,29.092,200,REFUSE,ERR_TYPE_MISMATCH
spike,24.714,0.000,24.714,400,REFUSE,ERR_RUNTIME_ERROR
spike,24.985,0.000,24.985,400,REFUSE,ERR_RUNTIME_ERROR
spike,25.516,0.000,25.516,400,REFUSE,ERR_RUNTIME_ERROR
spike,26.046,0.000,26.046,400,REFUSE,ERR_RUNTIME_ERROR
spike,24.694,0.000,24.694,400,REFUSE,ERR_RUNTIME_ERROR
spike,28.669,0.000,28.669,400,REFUSE,ERR_RUNTIME_ERROR
spike,27.979,0.000,27.979,400,REFUSE,ERR_RUNTIME_ERROR
spike,27.977,0.000,27.977,400,REFUSE,ERR_RUNTIME_ERROR
spike,28.129,0.000,28.129,400,REFUSE,ERR_RUNTIME_ERROR
spike,28.134,0.000,28.134,400,REFUSE,ERR_RUNTIME_ERROR
spike,30.683,3.000,27.683,200,REFUSE,ERR_TYPE_MISMATCH
spike,30.396,3.000,27.396,200,REFUSE,ERR_TYPE_MISMATCH
spike,28.320,3.000,25.320,200,REFUSE,ERR_SCHEMA_VALIDATION
spike,26.211,1.000,25.211,200,REFUSE,ERR_SCHEMA_VALIDATION
spike,44.423,1.000,43.423,200,REFUSE,ERR_TYPE_MISMATCH
spike,28.661,4.000,24.661,200,ALLOW,OK_ALLOW
spike,28.521,4.000,24.521,200,ALLOW,OK_ALLOW
spike,28.615,4.000,24.615,200,ALLOW,OK_ALLOW
spike,29.689,2.000,27.689,200,REFUSE,ERR_SCHEMA_VALIDATION
spike,29.789,3.000,26.789,200,ALLOW,OK_ALLOW
spike,29.367,2.000,27.367,200,ALLOW,OK_ALLOW
spike,30.255,3.000,27.255,200,ALLOW,OK_ALLOW
spike,32.945,1.000,31.945,200,ALLOW,OK_ALLOW
spike,51.450,1.000,50.450,200,REFUSE,ERR_SCHEMA_VALIDATION
spike,33.788,2.000,31.788,200,ALLOW,OK_ALLOW
spike,33.840,2.000,31.840,200,ALLOW,OK_ALLOW
spike,30.501,3.000,27.501,200,ALLOW,OK_ALLOW
spike,33.110,3.000,30.110,200,ALLOW,OK_ALLOW
spike,32.284,3.000,29.284,200,ALLOW,OK_ALLOW
spike,32.915,2.000,30.915,200,ALLOW,OK_ALLOW
spike,33.453,4.000,29.453,200,ALLOW,OK_ALLOW
spike,34.725,2.000,32.725,200,ALLOW,OK_ALLOW
spike,37.691,4.000,33.691,200,ALLOW,OK_ALLOW
spike,35.559,3.000,32.559,200,ALLOW,OK_ALLOW
spike,34.157,4.000,30.157,200,ALLOW,OK_ALLOW
spike,31.463,1.000,30.463,200,ALLOW,OK_ALLOW
spike,27.868,1.000,26.868,200,ALLOW,OK_ALLOW
spike,27.113,1.000,26.113,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,42.747,1.000,41.747,200,REFUSE,ERR_SCHEMA_VALIDATION
spike,28.873,2.000,26.873,200,ALLOW,OK_ALLOW
spike,29.428,2.000,27.428,200,ALLOW,OK_ALLOW
spike,28.312,2.000,26.312,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,29.574,1.000,28.574,200,ALLOW,OK_ALLOW
spike,30.468,1.000,29.468,200,ALLOW,OK_ALLOW
spike,28.753,2.000,26.753,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,26.321,1.000,25.321,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,26.791,2.000,24.791,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,24.615,3.000,21.615,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,27.527,3.000,24.527,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,24.849,3.000,21.849,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,28.219,3.000,25.219,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,24.132,3.000,21.132,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,49.355,3.000,46.355,200,ALLOW,OK_ALLOW
spike,24.136,4.000,20.136,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,29.230,3.000,26.230,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,25.129,3.000,22.129,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,25.600,3.000,22.600,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,26.152,4.000,22.152,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,25.063,4.000,21.063,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,24.167,1.000,23.167,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,23.969,1.000,22.969,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,23.829,1.000,22.829,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,23.471,1.000,22.471,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,24.203,1.000,23.203,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,24.700,2.000,22.700,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,23.976,2.000,21.976,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,25.530,1.000,24.530,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,24.873,1.000,23.873,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,24.589,1.000,23.589,200,REFUSE,ERR_COST_LIMIT
spike,24.512,2.000,22.512,200,REFUSE,ERR_COST_LIMIT
spike,25.649,2.000,23.649,200,REFUSE,ERR_COST_LIMIT
spike,25.579,2.000,23.579,200,REFUSE,ERR_COST_LIMIT
spike,27.064,2.000,25.064,200,REFUSE,ERR_COST_LIMIT
spike,27.723,2.000,25.723,200,REFUSE,ERR_COST_LIMIT
spike,29.131,2.000,27.131,200,REFUSE,ERR_COST_LIMIT
spike,28.617,2.000,26.617,200,REFUSE,ERR_COST_LIMIT
spike,30.229,2.000,28.229,200,REFUSE,ERR_COST_LIMIT
spike,28.910,2.000,26.910,200,REFUSE,ERR_COST_LIMIT
spike,29.590,2.000,27.590,200,REFUSE,ERR_COST_LIMIT
spike,30.066,2.000,28.066,200,REFUSE,ERR_COST_LIMIT
spike,29.432,2.000,27.432,200,REFUSE,ERR_COST_LIMIT
spike,27.318,1.000,26.318,200,REFUSE,ERR_COST_LIMIT
spike,26.455,0.000,26.455,200,REFUSE,ERR_TYPE_MISMATCH
spike,25.838,0.000,25.838,200,REFUSE,ERR_TYPE_MISMATCH
spike,26.906,1.000,25.906,200,REFUSE,ERR_TYPE_MISMATCH
spike,28.104,2.000,26.104,200,REFUSE,ERR_COST_LIMIT
spike,26.689,1.000,25.689,200,REFUSE,ERR_TYPE_MISMATCH
spike,26.604,1.000,25.604,200,REFUSE,ERR_TYPE_MISMATCH
spike,27.768,3.000,24.768,200,REFUSE,ERR_COST_LIMIT
spike,28.167,2.000,26.167,200,REFUSE,ERR_COST_LIMIT
spike,27.782,2.000,25.782,200,REFUSE,ERR_COST_LIMIT
spike,24.046,0.000,24.046,200,REFUSE,ERR_TYPE_MISMATCH
spike,22.358,1.000,21.358,200,REFUSE,ERR_TYPE_MISMATCH
